"product_id","product_name","product_url","category_id","category_name","category_root_name","price","original_price","discount_rate","quantity_sold","rating_average","review_count","is_return_policy","is_freeship_xtra","is_authentic","image_count","video_count","is_brand","brand_name","origin","store_id","store_name","store_review_count","total_follower","is_official","cancel_by_seller_rate","cancel_by_seller_rate_status","return_rate","return_rate_status"
7585976,"Hộp 10 nến tealight thơm Miss Candle FTRAMART EDC0368 (Lựa chọn 10 mùi hương)","https://tiki.vn/hop-10-nen-tealight-thom-miss-candle-ftramart-mic0147-lua-chon-10-mui-huong-p7585976.html?spid=7585990",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",45000.0,45000.0,0.0,386.0,4.7,61.0,1.0,1.0,1.0,2.0,0.0,1.0,"Miss Candle","Việt Nam",1346.0,"Siêu Thị Nến",941,289,0,0,"normal",0,"normal"
7471183,"Cuộn 3 Mét Decal Giấy Dán Bếp Tráng Nhôm Cách Nhiệt  (3 Mét Dài x 0.6 Mét Rộng)","https://tiki.vn/cuon-3-met-decal-giay-dan-bep-trang-nhom-cach-nhiet-3-met-dai-x-0-6-met-rong-p7471183.html?spid=66566429",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",19000.0,19000.0,0.0,22.0,4.5,2.0,1.0,1.0,0.0,6.0,0.0,1.0,"OEM","China",134678.0,"Smarthome29",22779,4059,0,0,"normal",0,"normal"
276962411,"Đồng Hồ Để Bàn Hình Chiếc Xe Mô Tô Phân Khối Lớn , Quà Tặng Sinh Nhật Ý Nghĩa- Hàng chính hãng","https://tiki.vn/dong-ho-de-ban-hinh-chiec-xe-mo-to-phan-khoi-lon-qua-tang-sinh-nhat-y-nghia-hang-chinh-hang-p276962411.html?spid=274911108",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",69000.0,138000.0,50.0,8.0,5.0,2.0,1.0,1.0,1.0,5.0,0.0,1.0,"PaKaSa","Trung Quốc",137411.0,"Phụ Kiện Store 76",15485,2657,0,0,"normal",0,"normal"
276950177,"Hộp 100 Nến Tealight Bông Mai Teelichter FtraMart - Trắng","https://tiki.vn/hop-100-nen-tealight-bong-mai-teelichter-ftramart-trang-p276950177.html?spid=276950180",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",169000.0,169000.0,0.0,22.0,3.9,16.0,1.0,1.0,1.0,1.0,0.0,1.0,"FtraMart","Việt Nam",1346.0,"Siêu Thị Nến",941,289,0,0,"normal",0,"normal"
276835554,"(ẢNH THẬT) Tranh đồng hồ tráng gương cây tùng tranh phòng khách quà tặng tân gia kèm đinh","https://tiki.vn/anh-that-tranh-dong-ho-trang-guong-cay-tung-tranh-phong-khach-qua-tang-tan-gia-kem-dinh-p276835554.html?spid=276835560",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",550000.0,550000.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,"OEM","Việt Nam",756.0,"BINBIN SHOP",2886,626,0,0,"normal",0,"normal"
276514291,"Lọ cắm đũa, cắm bút, cắm hoa, cắm cọ trang điểm Magrace Hàng chính hãng","https://tiki.vn/lo-cam-dua-cam-but-cam-hoa-cam-co-trang-diem-magrace-hang-chinh-hang-p276514291.html?spid=276514292",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",590000.0,590000.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,"IVV","Pháp",20256.0,"Telovietnam",806,467,0,0,"normal",0,"normal"
276408470,"Thảm Trải Sàn Bali Hoạ Tiết Hoàng Gia Cổ Điển, Thảm Trải Phòng Khách Đế Cao Su Chống Trơn Trượt - Hàng Chính Hãng MINIIN","https://tiki.vn/tham-trai-san-bali-hoa-tiet-hoang-gia-co-dien-tham-trai-phong-khach-de-cao-su-chong-tron-truot-hang-chinh-hang-miniin-p276408470.html?spid=276408488",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",199000.0,199000.0,0.0,27.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"MINIIN","Trung Quốc",134678.0,"Smarthome29",22779,4059,0,0,"normal",0,"normal"
275776162,"Đồng Hồ LED Để Bàn BUDECOR và Treo Tường Sang Trọng ","https://tiki.vn/dong-ho-led-de-ban-budecor-va-treo-tuong-sang-trong-p275776162.html?spid=275776163",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",119000.0,119000.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,"Photodesign VN","Trung Quốc",97441.0,"Luckky Shop",8564,597,0,0,"normal",0,"normal"
275524440,"Bó 12 dây lá nho giả vải - Size 210cm - Cây giả, hoa lụa Decor trang trí nhà cửa","https://tiki.vn/bo-12-day-la-nho-gia-vai-size-240cm-cay-gia-hoa-lua-decor-trang-tri-nha-cua-p275524440.html?spid=275524446",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",198000.0,198000.0,0.0,16.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,"ZooZoo","Việt Nam",305994.0,"1 Click",356,169,0,0,"normal",0,"normal"
275307766,"Gương Toàn Thân Dán Tường Acrylic Siêu Nét, Gương Chống Vỡ Siêu Nét Dán Tủ Quần Áo, Nhà Tắm Hàng Loại 1 Kích Thước 30x100 CM","https://tiki.vn/guong-toan-than-dan-tuong-acrylic-sieu-net-guong-chong-vo-sieu-net-dan-tu-quan-ao-nha-tam-hang-loai-1-kich-thuoc-30x100-cm-p275307766.html?spid=275308010",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",249000.0,249000.0,0.0,25.0,3.8,4.0,1.0,1.0,1.0,8.0,1.0,1.0,"fofaHome","Trung Quốc",236714.0,"Luciostore",758,219,0,0,"normal",0,"normal"
275224132,"Bộ 5 Tấm Xốp Dán Tường 3D Giả Gạch Màu 70cmx77cm","https://tiki.vn/xop-dan-tuong-3d-gia-gach-mau-p275224132.html?spid=275224138",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",65000.0,65000.0,0.0,86.0,4.5,5.0,1.0,1.0,1.0,5.0,1.0,1.0,"XỐP 3D KN","Việt Nam",241398.0,"XỐP DÁN TƯỜNG 3D TÂN PHÚ",1026,131,0,0,"normal",0,"normal"
