price,original_price,discount_rate,quantity_sold,rating_average,review_count,is_return_policy,is_freeship_xtra,is_authentic,image_count,video_count,is_brand,store_review_count,total_follower,is_official,China,Japan,Other,South Korea,Thailand,USA,Vietnam,Others,reputation_score,trust_level,review_to_sold_ratio,shop_potential,total_visuals,has_video,discount_amount,price_vs_category,hot_keyword_count,name_length,name_word_count,category_root_name_Bách Hóa Online,category_root_name_Chăm sóc nhà cửa,category_root_name_Giày - Dép nam,category_root_name_Giày - Dép nữ,category_root_name_Laptop – Máy Vi Tính – Linh kiện,category_root_name_Làm Đẹp - Sức Khỏe,category_root_name_Máy Ảnh - Máy Quay Phim,category_root_name_NGON,category_root_name_Nhà Cửa - Đời Sống,category_root_name_Nhà Sách Tiki,category_root_name_Phụ kiện thời trang,category_root_name_Thiết bị số - Phụ kiện số,category_root_name_Thể Thao – Dã Ngoại,category_root_name_Thời trang nam,category_root_name_Thời trang nữ,category_root_name_Túi thời trang nam,category_root_name_Túi thời trang nữ,category_root_name_Ô Tô – Xe Máy – Xe Đạp,category_root_name_Điện Gia Dụng,category_root_name_Điện Thoại - Máy Tính Bảng,category_root_name_Điện Tử - Điện Lạnh,category_root_name_Đồ chơi - Mẹ & Bé
0.8285306940201023,0.8286641566146629,0.001573314439632528,0.2336887570776673,1.0,0.2046268211140931,0.0,1.0,1.0,0.0,0.0,1.0,0.0008554223223773,0.6554036236126359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6111969307381225,0.6666666666666666,0.0005248884612019,0.0016901922338921,0.0,0,0.6467453848366259,0.0224024462892499,0.0,0.2390438247011952,0.1884057971014492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8269959992817048,0.8271338244141445,0.001624741913075806,0.19116598087384,1.0,0.1457790887118151,0.0,1.0,1.0,0.0,0.0,1.0,0.0008554223223773,0.6554036236126359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.533370968308466,0.6666666666666666,0.0004643244079863,0.0016901922338921,0.0,0,0.6467453848366259,0.0224024462892499,0.0,0.2629482071713147,0.2028985507246376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8287307479813476,0.8287307479813476,0.0,0.10332068372126967,1.0,0.1457790887118151,0.0,1.0,1.0,0.2352941176470588,0.0,1.0,5.79612775598697e-05,0.520929305017452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.533370968308466,0.6666666666666666,0.0015090543259557,0.0002077404690431,0.0416666666666666,0,0.0,0.0224024462892499,0.0,0.0876494023904382,0.0579710144927536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8542785615260114,0.8542785615260114,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.203953712805639e-06,0.38841042325870273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,3.171986592193461e-05,0.0,0,0.0,0.0224024462892499,0.0,0.147410358565737,0.1159420289855072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.85950832197225,0.85950832197225,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.203953712805639e-06,0.38841042325870273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,3.171986592193461e-05,0.0,0,0.0,0.0224024462892499,0.0,0.1673306772908366,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8296533848493342,0.8296533848493342,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.203953712805639e-06,0.38841042325870273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,3.171986592193461e-05,0.0,0,0.0,0.0224024462892499,0.0,0.1354581673306772,0.1014492753623188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8254244890783686,0.8254244890783686,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.203953712805639e-06,0.38841042325870273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,3.171986592193461e-05,0.0,0,0.0,0.0219859861666891,0.0,0.147410358565737,0.1159420289855072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8000278553200532,0.8000278553200532,0.0,0.08187970462354162,1.0,0.07288954435590755,0.0,1.0,1.0,0.0,0.0,1.0,5.203953712805639e-06,0.38841042325870273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3854257176107943,0.6666666666666666,0.0006706908115358,3.171986592193461e-05,0.0,0,0.0,0.0128981466800686,0.0,0.1593625498007968,0.1159420289855072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8296533848493342,0.8296533848493342,0.0,0.10332068372126967,1.0,0.11552719449876488,0.0,1.0,1.0,0.0,0.0,1.0,5.203953712805639e-06,0.38841042325870273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4818315000973833,0.6666666666666666,0.0010060362173038,3.171986592193461e-05,0.0,0,0.0,0.0224024462892499,0.0,0.0557768924302788,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8604292654686907,0.8604976410035158,0.000806040187834497,0.2605951246858337,1.0,0.25215639441289234,0.0,1.0,1.0,0.1176470588235294,0.0126582278481012,1.0,0.000164911498692,0.5877011752212855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6604269237826998,0.6666666666666666,0.000609718919578,0.0005232956118934,0.03125,1,0.6467453848366259,0.0224024462892499,0.0,0.1752988047808765,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
