product_id,product_name,product_url,category_id,category_name,category_root_name,price,original_price,discount_rate,quantity_sold,rating_average,review_count,is_return_policy,is_freeship_xtra,is_authentic,image_count,video_count,is_brand,brand_name,origin,store_id,store_name,store_review_count,total_follower,is_official,cancel_by_seller_rate,cancel_by_seller_rate_status,return_rate,return_rate_status,China,Japan,Other,South Korea,Thailand,USA,Vietnam,Others
276641167,Xe máy Honda Vision 2025 Cao Cấp,https://tiki.vn/xe-may-honda-vision-2025-cao-cap-p276641167.html?spid=276641171,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,34500000.0,34600000.0,0.0,21.0,4.5,2.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,"Japan, Vietnam",18792.0,HEAD Phát Tiến,4767.0,5517.0,0.0,0.0,normal,0.0,normal,0,1,0,0,0,0,1,0
276626995,Xe Máy Honda Vision 2025 - Phiên Bản Thể Thao,https://tiki.vn/xe-may-honda-vision-2025-phien-ban-the-thao-p276626995.html?spid=276626997,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,38659000.0,38759000.0,0.0,32.0,5.0,15.0,0.0,1.0,1.0,3.0,1.0,1.0,Honda,Vietnam,180553.0,Honda ủy nhiệm Hoàng Việt,919.0,2265.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
276626834,Xe Máy Honda Vision 2025 - Phiên Bản Đặc Biệt,https://tiki.vn/xe-may-honda-vision-2025-phien-ban-da-c-bie-t-p276626834.html?spid=276626836,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,36608000.0,36708000.0,0.0,25.0,5.0,9.0,0.0,1.0,1.0,2.0,1.0,1.0,Honda,Vietnam,180553.0,Honda ủy nhiệm Hoàng Việt,919.0,2265.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
276626812,Xe máy Honda Vision 2025 Đặc Biệt  ,https://tiki.vn/xe-may-honda-vision-2025-dac-biet-p276626812.html?spid=276626813,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,36920000.0,37020000.0,0.0,15.0,5.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,"Japan, Vietnam",18792.0,HEAD Phát Tiến,4767.0,5517.0,0.0,0.0,normal,0.0,normal,0,1,0,0,0,0,1,0
276626642,Xe Máy Honda Vision 2025 - Phiên Bản Cao Cấp,https://tiki.vn/xe-may-honda-vision-2025-phien-ban-cao-ca-p-p276626642.html?spid=276626646,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,34762000.0,34862000.0,0.0,16.0,5.0,6.0,0.0,1.0,1.0,2.0,1.0,1.0,Honda,Vietnam,180553.0,Honda ủy nhiệm Hoàng Việt,919.0,2265.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
276626620,Xe máy Honda Vision 2025 Thể Thao,https://tiki.vn/xe-may-honda-vision-2025-the-thao-p276626620.html?spid=276626624,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,38350000.0,38450000.0,0.0,32.0,5.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,"Japan, Vietnam",18792.0,HEAD Phát Tiến,4767.0,5517.0,0.0,0.0,normal,0.0,normal,0,1,0,0,0,0,1,0
276626316,Xe máy Honda Vision Tiêu Chuẩn 2025,https://tiki.vn/xe-may-honda-vision-tieu-chuan-2025-p276626316.html?spid=276626473,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,31740000.0,31840000.0,0.0,8.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,"Japan, Vietnam",18792.0,HEAD Phát Tiến,4767.0,5517.0,0.0,0.0,normal,0.0,normal,0,1,0,0,0,0,1,0
275777926,Xe Wave 50cc Espero 50C3HE,https://tiki.vn/xe-may-wave-50cc-detech-espero-den-led-p275777926.html?spid=275832379,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,15400000.0,15400000.0,0.0,,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,Espero,Vietnam,14869.0,Hệ Thống Xe Máy Phúc Tiến Phát,323.0,941.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
275616605,Xe máy Honda Wave Alpha 2025 Phiên bản Cổ Điển,https://tiki.vn/xe-may-honda-wave-alpha-2025-phien-ban-co-dien-p275616605.html?spid=275617425,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,20650000.0,20750000.0,0.0,22.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,18792.0,HEAD Phát Tiến,4767.0,5517.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
274076061,PHIẾU MUA XE MÁY HOÀNG VIỆT,https://tiki.vn/phieu-mua-xe-may-hoang-viet-p274076061.html?spid=274076083,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,55000000.0,55000000.0,0.0,19.0,5.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,180553.0,Honda ủy nhiệm Hoàng Việt,919.0,2265.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273925720,Xe Máy Honda Future 125 FI 2024 -Đặc biệt (Phanh đĩa - vành đúc),https://tiki.vn/xe-may-honda-future-125-fi-2024-dac-biet-phanh-dia-vanh-duc-p273925720.html?spid=273925725,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,35650000.0,35750000.0,0.0,22.0,5.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,18792.0,HEAD Phát Tiến,4767.0,5517.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273925693,Xe Máy Honda Future 125 FI 2024 -Tiêu chuẩn (Phanh đĩa - vành nan hoa),https://tiki.vn/xe-may-honda-future-125-fi-2024-tieu-chuan-phanh-dia-vanh-nan-hoa-p273925693.html?spid=273925694,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,34520000.0,34620000.0,0.0,12.0,5.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,18792.0,HEAD Phát Tiến,4767.0,5517.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273726715,Xe Máy Yamaha Freego 125cc,https://tiki.vn/xe-may-yamaha-freego-s-2024-phien-ban-abs-p273726715.html?spid=276750975,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,35800000.0,35800000.0,0.0,3.0,5.0,3.0,0.0,1.0,1.0,5.0,0.0,1.0,Yamaha,Vietnam,14869.0,Hệ Thống Xe Máy Phúc Tiến Phát,323.0,941.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273711019,Xe Honda Air Blade 160 Phiên Bản Đặc Biệt,https://tiki.vn/xe-honda-air-blade-160-phien-ban-dac-biet-p273711019.html?spid=273711020,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,61200000.0,61200000.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,254275.0,Xe Máy Sáng Thu,29.0,164.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273707674,Xe Máy Honda SH Mode 125 CC Phiên Bản Đặc Biệt,https://tiki.vn/xe-may-honda-sh-mode-125-cc-phien-ban-dac-biet-p273707674.html?spid=273707678,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,68300000.0,68300000.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,254275.0,Xe Máy Sáng Thu,29.0,164.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273655794,Xe Máy Honda Vision Phiên Bản Đặc Biệt,https://tiki.vn/xe-may-honda-vision-phien-ban-dac-biet-p273655794.html?spid=273655795,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,36500000.0,36500000.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,254275.0,Xe Máy Sáng Thu,29.0,164.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273631677,Xe Máy Future 125 FI Phiên Bản Tiêu Chuẩn,https://tiki.vn/xe-may-future-125-fi-phien-ban-tieu-chuan-p273631677.html?spid=273631678,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,33400000.0,33400000.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,254275.0,Xe Máy Sáng Thu,29.0,164.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273631375,Xe Máy Wave Alpha 110cc Phiên Bản Tiêu Chuẩn,https://tiki.vn/xe-may-wave-alpha-110cc-phien-ban-tieu-chuan-p273631375.html?spid=273631418,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,19600000.0,19600000.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,254275.0,Xe Máy Sáng Thu,29.0,164.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273624718,Xe Máy Yamaha PG-1,https://tiki.vn/xe-may-yamaha-pg-1-p273624718.html?spid=273624720,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,36500000.0,36500000.0,0.0,3.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,Yamaha,Vietnam,254275.0,Xe Máy Sáng Thu,29.0,164.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273311185,Xe Máy Honda SH Mode 2024 - Phiên Bản Đặc Biệt,https://tiki.vn/xe-may-honda-shmode-2024-phien-ban-da-c-bie-t-p273311185.html?spid=273311189,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,69633000.0,69733000.0,0.0,32.0,5.0,10.0,0.0,1.0,1.0,3.0,1.0,1.0,Honda,Vietnam,180553.0,Honda ủy nhiệm Hoàng Việt,919.0,2265.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273311027,Xe Máy Honda SH Mode 2024 - Phiên Bản Tiêu Chuẩn,https://tiki.vn/xe-may-honda-shmode-2024-phien-bantieu-chua-n-p273311027.html?spid=273311031,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,59274000.0,59374000.0,0.0,4.0,5.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,Honda,Vietnam,180553.0,Honda ủy nhiệm Hoàng Việt,919.0,2265.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273250470,Xe máy Honda Vario 125 2024 Nhập khẩu,https://tiki.vn/xe-may-honda-vario-125-2024-p273250470.html?spid=273250474,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,42470000.0,42570000.0,0.0,22.0,5.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Other,18792.0,HEAD Phát Tiến,4767.0,5517.0,0.0,0.0,normal,0.0,normal,0,0,1,0,0,0,0,1
273240830,Xe Máy Honda VARIO 125 2024 - Phiên Bản Thể Thao,https://tiki.vn/xe-may-honda-vario-125-2024-phien-ban-the-thao-p273240830.html?spid=273240832,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,42146000.0,42246000.0,0.0,7.0,5.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,Honda,Vietnam,180553.0,Honda ủy nhiệm Hoàng Việt,919.0,2265.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
271218465,Xe máy Honda SH125i 2024 Phiên bản Cao Cấp,https://tiki.vn/xe-may-honda-sh125i-2024-phien-ban-cao-cap-p271218465.html?spid=271218469,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,87480000.0,87580000.0,0.0,4.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,18792.0,HEAD Phát Tiến,4767.0,5517.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
270879498,Xe máy Honda Wave Alpha 2024 Phiên bản Đặc Biệt,https://tiki.vn/xe-may-honda-wave-alpha-2024-phien-ban-dac-biet-p270879498.html?spid=270879499,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,20950000.0,21050000.0,0.0,44.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,18792.0,HEAD Phát Tiến,4767.0,5517.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
270233589,Xe Máy Yamaha Janus 125cc,https://tiki.vn/xe-may-yamaha-janus-phien-ban-tieu-chuan-hoan-toan-moi-mau-moi-p270233589.html?spid=276750803,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,31300000.0,31300000.0,0.0,4.0,5.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,Yamaha,Vietnam,14869.0,Hệ Thống Xe Máy Phúc Tiến Phát,323.0,941.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
263627430,Xe máy Honda SH125i 2024 Phiên bản Thể Thao ABS,https://tiki.vn/xe-may-honda-sh125i-2023-phien-ban-the-thao-abs-p263627430.html?spid=263627431,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,86500000.0,86500000.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Honda,Vietnam,35638.0,Hệ thống HEAD Khánh An,428.0,1122.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
252062377,Xe Máy Honda LEAD 125cc 2025 - Phiên Bản Cao Cấp,https://tiki.vn/xe-may-honda-lead-2022-phien-ban-cao-cap-p252062377.html?spid=252062380,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,45024000.0,45124000.0,0.0,71.0,5.0,20.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,15175.0,Hệ Thống HEAD Dũng Tiến,1875.0,3315.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
252062344,Xe Máy Honda Future 125 FI 2024 Phiên Bản Đặc Biệt,https://tiki.vn/xe-may-honda-future-125-fi-phien-ban-dac-biet-2022-phanh-dia-vanh-duc-p252062344.html?spid=150553460,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,38681000.0,38781000.0,0.0,16.0,5.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,15175.0,Hệ Thống HEAD Dũng Tiến,1875.0,3315.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
252062235,Xe Máy Honda Future 125 2024 FI Phiên Bản Tiêu Chuẩn,https://tiki.vn/xe-may-honda-future-125-fi-phien-ban-tieu-chuan-2022-phanh-dia-vanh-nan-hoa-p252062235.html?spid=150557307,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,36420000.0,36520000.0,0.0,8.0,4.8,4.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,15175.0,Hệ Thống HEAD Dũng Tiến,1875.0,3315.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
249695533,Xe máy Honda SH 160i Đặc Biệt ABS 2023,https://tiki.vn/xe-may-honda-sh-160i-dac-biet-abs-2023-p249695533.html?spid=263754463,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,101890000.0,101890000.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,282426.0,HEAD THANH VÂN,10.0,80.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
245765357,Xe máy SYM Elegant 50cc,https://tiki.vn/xe-may-sym-elegant-50cc-p245765357.html?spid=245765361,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,18900000.0,18900000.0,0.0,,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,SYM,Taiwan,38255.0,Xe Điện Việt Thanh,8.0,157.0,1.0,0.0,normal,0.0,normal,0,0,0,0,0,0,0,1
208107892,Xe Máy Honda Vision 2025 - Phiên Bản Tiêu Chuẩn,https://tiki.vn/xe-may-honda-vision-2023-tieu-chuan-p208107892.html?spid=276656004,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,33581000.0,33681000.0,0.0,7.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,15175.0,Hệ Thống HEAD Dũng Tiến,1875.0,3315.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
187183943,Phiếu Mua Hàng Xe Máy Honda Phát Tiến,https://tiki.vn/phieu-mua-hang-xe-may-honda-phat-tien-p187183943.html?spid=187183955,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,15000000.0,15000000.0,0.0,772.0,5.0,231.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,18792.0,HEAD Phát Tiến,4767.0,5517.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
184794821,Phiếu mua hàng Honda Big Bike Hoàng Việt,https://tiki.vn/phieu-mua-ha-ng-honda-big-bike-hoang-viet-p184794821.html?spid=184794835,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,60000000.0,60000000.0,0.0,46.0,5.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,285234.0,Honda Big Bike Hoang Viet,10.0,106.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
183497285,Xe Mô Tô Honda Gold Wing phiên bản 2022,https://tiki.vn/xe-mo-to-honda-gold-wing-phien-ban-2022-p183497285.html?spid=183497291,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,1303175000.0,1303175000.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Japan,285234.0,Honda Big Bike Hoang Viet,10.0,106.0,0.0,0.0,normal,0.0,normal,0,1,0,0,0,0,0,0
183249397,Phiếu Mua Xe Moto Honda Moto Phát Tiến,https://tiki.vn/phieu-mua-xe-moto-honda-moto-phat-tien-p183249397.html?spid=183249407,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,138040000.0,138040000.0,0.0,19.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,56911.0,Honda Môtô Phát Tiến,1.0,48.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
176718103,Xe Máy Honda Winner X 2023 (bản tiêu chuẩn),https://tiki.vn/xe-may-honda-winner-x-2022-ban-tieu-chuan-p176718103.html?spid=176718104,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,37390000.0,37390000.0,0.0,,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,Honda,Japan,282426.0,HEAD THANH VÂN,10.0,80.0,0.0,0.0,normal,0.0,normal,0,1,0,0,0,0,0,0
134863450,Xe Máy Yamaha Grande 125cc,https://tiki.vn/xe-may-yamaha-grande-premium-ban-dac-biet-p134863450.html?spid=276750419,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,55100000.0,55100000.0,0.0,3.0,5.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,Yamaha,Vietnam,14869.0,Hệ Thống Xe Máy Phúc Tiến Phát,323.0,941.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
114399527,Xe Ga Kymco Hermosa 50,https://tiki.vn/xe-ga-kymco-hermosa-50-p114399527.html?spid=275124453,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,28190000.0,28190000.0,0.0,3.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,KYMCO,Vietnam,38255.0,Xe Điện Việt Thanh,8.0,157.0,1.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
278209860,Xe Tay ga Yamaha Nmax 300 2025 chính hãng Yamaha Việt Nam,https://tiki.vn/xe-tay-ga-yamaha-nmax-300-2025-chinh-hang-yamaha-viet-nam-p278209860.html?spid=278209862,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,140000000.0,140000000.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Yamaha,Vietnam,306588.0,Xe Máy Minh Huy,7.0,51.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
278192220, Xe Tay ga Yamaha NVX 155 2025 có YECVT - phiên bản thể thao SP,https://tiki.vn/xe-tay-ga-yamaha-nvx-155-2025-co-yecvt-phien-ban-the-thao-sp-p278192220.html?spid=278192222,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,68000000.0,68000000.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Yamaha,Vietnam,306588.0,Xe Máy Minh Huy,7.0,51.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
278192207,Xe tay ga Yamaha NVX 155 2025 phiên bản tiêu chuẩn,https://tiki.vn/xe-tay-ga-yamaha-nvx-155-2025-phien-ban-tieu-chuan-p278192207.html?spid=278192209,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,56500000.0,56500000.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Yamaha,Vietnam,306588.0,Xe Máy Minh Huy,7.0,51.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
277992140,Xe Ga 50cc Espero Enigma,https://tiki.vn/xe-vespa-espero-50vs-enigma-p277992140.html?spid=278038231,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,21700000.0,21700000.0,0.0,,0.0,0.0,0.0,1.0,1.0,17.0,0.0,1.0,Espero,Vietnam,14869.0,Hệ Thống Xe Máy Phúc Tiến Phát,323.0,941.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
276922318,Xe máy Honda CBR150R Phiên Bản Thể Thao 2023 - Đỏ,https://tiki.vn/xe-may-honda-cbr150r-phien-ba-n-the-thao-2023-do-p276922318.html?spid=276922319,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,60734200.0,60734200.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Other,186640.0,HEAD Honda Tường Nguyên,87.0,296.0,0.0,0.0,normal,0.0,normal,0,0,1,0,0,0,0,1
275888132,XE 50CC DK BIKE ROMA SX ĐÈN KIM CƯƠNG,https://tiki.vn/xe-50cc-dk-bike-roma-sx-den-kim-cuong-p275888132.html?spid=275888142,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,22990000.0,22990000.0,0.0,,0.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,JVC eco,China,1225.0,Thế Giới Xe Chạy Điện,54.0,364.0,0.0,0.0,normal,0.0,normal,1,0,0,0,0,0,0,0
275777781,Xe Exciter 50cc Espero EX4 King 50,https://tiki.vn/xe-so-50cc-detech-espero-ex3-king-p275777781.html?spid=275843787,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,18000000.0,18000000.0,0.0,,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,Espero,Vietnam,14869.0,Hệ Thống Xe Máy Phúc Tiến Phát,323.0,941.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
275515028,Xe Máy Yamaha Jupiter Finn 155 2025 - phiên bản Cao Cấp,https://tiki.vn/xe-may-yamaha-jupiter-finn-155-2024-phien-ban-cao-cap-p275515028.html?spid=275515030,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,29890000.0,29890000.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Yamaha,Vietnam,306588.0,Xe Máy Minh Huy,7.0,51.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
275174189,Xe Máy Honda SH160 2024,https://tiki.vn/xe-may-honda-sh160-2024-p275174189.html?spid=275174191,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,108190000.0,108190000.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,Honda,Japan,282426.0,HEAD THANH VÂN,10.0,80.0,0.0,0.0,normal,0.0,normal,0,1,0,0,0,0,0,0
273634024,Xe Máy Future 125 FI Phiên Bản Cao Cấp,https://tiki.vn/xe-may-future-125-fi-phien-ban-cao-cap-p273634024.html?spid=273634026,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,36400000.0,36400000.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,254275.0,Xe Máy Sáng Thu,29.0,164.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273633907,Xe Máy Future 125 FI Phiên Bản Đặc Biệt,https://tiki.vn/xe-may-future-125-fi-phien-ban-dac-biet-p273633907.html?spid=273633911,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,36900000.0,36900000.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,254275.0,Xe Máy Sáng Thu,29.0,164.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273622231,Xe Máy Yamaha Grande Blue Core Hybrid Phiên Bản Tiêu Chuẩn 2024,https://tiki.vn/xe-may-yamaha-grande-blue-core-hybrid-phien-ban-tieu-chuan-2024-p273622231.html?spid=273622233,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,48400000.0,48400000.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Yamaha,Vietnam,254275.0,Xe Máy Sáng Thu,29.0,164.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273556250,Xe Máy Yamaha Nvx 155 vva 2019 - Phiên Bản Doxou,https://tiki.vn/xe-may-yamaha-nvx-155-vva-2019-phien-ban-doxou-p273556250.html?spid=273556251,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,52000000.0,52000000.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Yamaha,Vietnam,306588.0,Xe Máy Minh Huy,7.0,51.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273319612,Xe Máy Honda SH Mode 125cc 2024 Phiên Bản Tiêu Chuẩn,https://tiki.vn/xe-may-honda-sh-mode-125cc-2024-phien-ban-tieu-chuan-phanh-cbs-p273319612.html?spid=273319616,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,61901000.0,62001000.0,0.0,3.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,15175.0,Hệ Thống HEAD Dũng Tiến,1875.0,3315.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273311495,Xe máy Honda SH Mode 125cc 2024 - Cao cấp,https://tiki.vn/xe-may-honda-sh-mode-125cc-2024-cao-cap-p273311495.html?spid=273311499,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,63550000.0,63650000.0,0.0,24.0,5.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,18792.0,HEAD Phát Tiến,4767.0,5517.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
273297704,Xe máy Honda Vario 125 2024,https://tiki.vn/xe-may-honda-vario-125-2024-p273297704.html?spid=273297708,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,43500000.0,43500000.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,Honda,Vietnam,35638.0,Hệ thống HEAD Khánh An,428.0,1122.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
271212398,Xe máy Yamaha Janus 2024 - Phiên Bản Giới Hạn,https://tiki.vn/xe-may-yamaha-janus-2024-phien-ban-gioi-han-p271212398.html?spid=271212402,8597,Xe máy,Ô Tô – Xe Máy – Xe Đạp,28891000.0,32891000.0,12.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Yamaha,Vietnam,306588.0,Xe Máy Minh Huy,7.0,51.0,0.0,0.0,normal,0.0,normal,0,0,0,0,0,0,1,0
